0.4558823529413761 0.46101694915307095 0.4440677966109279 0.4625850340141145 7.029119367491582e-05 7.619735134354963e-05 9.255402841156841e-05
0.5422705314008641 0.5634057971009898 0.5543478260865627 0.5090579710144271 0.0005652115568542805 0.0005541864870350858 0.0005476773151243131
0.5215577190541221 0.5041666666665973 0.5208333333329861 0.5397489539742302 0.00021129751689498997 0.00023634208872683256 0.00023731299443465308
0.49242424242429983 0.5 0.5113636363633781 0.4659090909098657 0.00037304866848625735 0.0003892927418724468 0.0003575429620721492
0.5755432036380485 0.568181818181405 0.5530303030299817 0.60546282245763 0.0004854011983064916 0.0004887189761338661 0.0004989089245535412
0.4405311524425202 0.4382007650706038 0.4424218440839243 0.4409708481730954 3.066250840516308e-06 3.1826175317120045e-06 3.089890015579038e-06
0.45895061728400127 0.46481481481494513 0.4398148148150377 0.4722222222223251 0.0001922344154840208 0.00019395978505876634 0.00018875768051923388
0.5046153846153278 0.5596330275207475 0.5092592592589164 0.444444444446502 0.0022229873798573995 0.0024196006704502535 0.002414838093022779
0.42115085536557245 0.4020522388063356 0.43190298507488095 0.4295051353877516 0.00018338647406900672 0.00019056531500878703 0.0001867607367309644
0.5 0.5540540540525931 0.49324324324342583 0.452702702703981 0.0017348429509653918 0.0016275674910833197 0.0016172170421023845
0.5748762376235771 0.5769944341367199 0.5936920222627555 0.5539033457245063 0.0002661273993280909 0.00026514768199241385 0.00025566258066810814
0.3372348207758969 0.34649122807152205 0.34649122807152205 0.3186813186829127 0.0001718646800450359 0.00017669972247399694 0.00018140589568842042
0.42715777899961044 0.4431630971997156 0.42739273927440663 0.41089108910949906 0.00017361012815914992 0.00018153630544332988 0.0001817353683944224
0.44347826087005676 0.4545454545466352 0.41830065359690716 0.45751633987039175 0.0003178202005991874 0.0002942837749809344 0.0002519990542078497
0.5684394071489652 0.5751633986924175 0.593464052287093 0.536649214659494 0.0005606868964849605 0.0005641944834804369 0.0005554641837854417
0.375109170305895 0.38481675392730463 0.3656618610754094 0.37483617300196675 6.118776834450881e-05 6.450971376896023e-05 6.14861326660126e-05
0.5194860813704385 0.51605995717342 0.5113490364025501 0.5310492505352787 7.055223631918166e-05 7.103537998853331e-05 7.217119936214413e-05
0.4777777777780247 0.45833333333472215 0.4250000000025 0.5499999999983334 0.002793209876356999 0.0028568191980768965 0.0027376048456765525
0.5208455666470444 0.5105633802816157 0.5052816901408079 0.5467372134035503 0.0003394447624960946 0.0003455361713311478 0.0003546000018613121
0.5598722724853008 0.6145251396644389 0.5953711093372853 0.46964856230041646 0.0041291398199916445 0.004147084896741674 0.004139489702498498
0.568085106382689 0.5382165605090673 0.6325878594232257 0.5335463258781655 0.0020818865019122655 0.0020482669687507046 0.0019984110024850858
