0.5564162325198793 0.7928678988563999 0.3301096067053515 0.036195050849089014 0.6378917449108245
0.53177131889224 0.5676070678328589 0.28127659574468095 0.043512617635699996 0.6879190170372562
0.4732694539704242 0.9368154417961383 0.21611774992713492 0.08280090176123352 0.7016598002218571
0.3588565944612011 0.33750327488666304 0.4338061465721041 0.009977695349430311 0.5959854468789362
0.4428062719177984 0.6442214945702964 0.652855543113102 0.02242604812964888 0.6117419887554498
0.5557478749657252 0.6450030327719457 0.24401595744680857 0.03710045292931664 0.6601929461753784
0.35179012103881857 0.7581891875898472 0.5048632218844986 0.04050289555018295 0.6530579236765283
0.4321972935047339 0.8367656137687164 0.20187734668335428 0.05071744390101411 0.6652455388292446
0.43779623173645654 0.8072873660972099 0.22711921648091865 0.037152623127902754 0.6386721891716644
0.2181244858788045 0.8579220452121994 0.3504190844616377 0.01890577994003872 0.5676672130362874
0.598210858239649 0.826762242679898 0.2926713947990544 0.05129582475516088 0.667500763136706
0.5236568674923721 0.7406537400958074 0.604572204617474 0.02823312734113001 0.6204978903038548
0.41577136874641674 0.4352192330686312 0.3123791102514507 0.006489438611299444 0.5300566509569258
0.5645316993249293 0.9394371631126496 0.19878670652365038 0.07253979604552366 0.6886172451788359
0.47857979564186526 0.7634380026026162 0.3477784730913642 0.07436195458914169 0.7110405098531922
0.3079881970237057 0.8182470207809845 0.4642166344294005 0.025303306719355278 0.6003235765729874
0.5012633381865087 0.6947091484999037 0.2890320647287984 0.08242451210104382 0.7300891865277365
0.4305881112007963 0.5924599826453061 0.2870717211067826 1.0 0.9865598092140497
0.30246974029535045 0.46446770819096056 0.33890577507598796 0.017192707734490602 0.617665069835187
0.376613830078934 0.763862420602625 0.4662743322770485 0.05809029280911764 0.687145702953598
0.29689502040312243 0.780253551210565 0.38956705264959224 0.2111256558987498 0.8097135852622972
0.3644277309521823 0.6478213068930446 0.3445883441258095 0.05268878761522324 0.6936308018379184
0.5131088277315169 0.7054055565760781 0.32844344904815237 0.05628525966316866 0.6917841962855337
